"Phone ID","Brand","Model","Slug","Missing","Display","Chipset","RAM","Storage","Battery","Main Camera","5G","PTA Status","Data Confidence","Last Verified At","Admin Editor"
"6a613efb3c7e1590f0498605","Samsung","SM-A032F/DS Galaxy A03 Core 2021 Global Dual SIM TD-LTE 32GB","samsung-sm-a032f-ds-galaxy-a03-core-2021-global-dual-sim-td-lte-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613efb3c7e1590f0498605/edit"
"6a613f8d3c7e1590f049889a","Samsung","SM-A032M Galaxy A03 Core 2021 TD-LTE LATAM 32GB","samsung-sm-a032m-galaxy-a03-core-2021-td-lte-latam-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f8d3c7e1590f049889a/edit"
"6a613f8c3c7e1590f0498899","Samsung","SM-A032M/DS Galaxy A03 Core 2021 Dual SIM TD-LTE LATAM 32GB","samsung-sm-a032m-ds-galaxy-a03-core-2021-dual-sim-td-lte-latam-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f8c3c7e1590f0498899/edit"
"6a613f8b3c7e1590f0498892","Samsung","SM-A035F/DS Galaxy A03 2021 Premium Edition Dual SIM TD-LTE APAC 64GB","samsung-sm-a035f-ds-galaxy-a03-2021-premium-edition-dual-sim-td-lte-apac-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f8b3c7e1590f0498892/edit"
"6a613f8b3c7e1590f0498891","Samsung","SM-A035F/DS Galaxy A03 2021 Standard Edition Dual SIM TD-LTE APAC 32GB","samsung-sm-a035f-ds-galaxy-a03-2021-standard-edition-dual-sim-td-lte-apac-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f8b3c7e1590f0498891/edit"
"6a613efc3c7e1590f049860a","Samsung","SM-A035G/DSN Galaxy A03 2021 Premium Edition Global Dual SIM TD-LTE 64GB","samsung-sm-a035g-dsn-galaxy-a03-2021-premium-edition-global-dual-sim-td-lte-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613efc3c7e1590f049860a/edit"
"6a613f8c3c7e1590f0498897","Samsung","SM-A035M Galaxy A03 2021 Premium Edition TD-LTE LATAM 128GB","samsung-sm-a035m-galaxy-a03-2021-premium-edition-td-lte-latam-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f8c3c7e1590f0498897/edit"
"6a613f8c3c7e1590f0498895","Samsung","SM-A035M Galaxy A03 2021 Premium Edition TD-LTE LATAM 64GB","samsung-sm-a035m-galaxy-a03-2021-premium-edition-td-lte-latam-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f8c3c7e1590f0498895/edit"
"6a613f8c3c7e1590f0498896","Samsung","SM-A035M Galaxy A03 2021 Standard Edition TD-LTE LATAM 32GB","samsung-sm-a035m-galaxy-a03-2021-standard-edition-td-lte-latam-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f8c3c7e1590f0498896/edit"
"6a613f8c3c7e1590f0498894","Samsung","SM-A035M/DS Galaxy A03 2021 Premium Edition Dual SIM TD-LTE LATAM 128GB","samsung-sm-a035m-ds-galaxy-a03-2021-premium-edition-dual-sim-td-lte-latam-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f8c3c7e1590f0498894/edit"
"6a613f8b3c7e1590f0498890","Samsung","SM-A035M/DS Galaxy A03 2021 Premium Edition Dual SIM TD-LTE LATAM 64GB","samsung-sm-a035m-ds-galaxy-a03-2021-premium-edition-dual-sim-td-lte-latam-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f8b3c7e1590f0498890/edit"
"6a613f8b3c7e1590f0498893","Samsung","SM-A035M/DS Galaxy A03 2021 Standard Edition Dual SIM TD-LTE LATAM 32GB","samsung-sm-a035m-ds-galaxy-a03-2021-standard-edition-dual-sim-td-lte-latam-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f8b3c7e1590f0498893/edit"
"6a61426f65705bc098ad8335","Samsung","SM-A037F Galaxy A03s 2021 Premium Edition Global TD-LTE 64GB","samsung-sm-a037f-galaxy-a03s-2021-premium-edition-global-td-lte-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61426f65705bc098ad8335/edit"
"6a613ef83c7e1590f04985f7","Samsung","SM-A037F/DS Galaxy A03s 2021 Premium Edition Global Dual SIM TD-LTE 64GB","samsung-sm-a037f-ds-galaxy-a03s-2021-premium-edition-global-dual-sim-td-lte-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613ef83c7e1590f04985f7/edit"
"6a613efa3c7e1590f04985ff","Samsung","SM-A037F/DS Galaxy A03s 2021 Standard Edition Global Dual SIM TD-LTE 32GB","samsung-sm-a037f-ds-galaxy-a03s-2021-standard-edition-global-dual-sim-td-lte-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613efa3c7e1590f04985ff/edit"
"6a613efc3c7e1590f0498609","Samsung","SM-A037G/DSN Galaxy A03s 2021 Standard Edition Global Dual SIM TD-LTE 32GB","samsung-sm-a037g-dsn-galaxy-a03s-2021-standard-edition-global-dual-sim-td-lte-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613efc3c7e1590f0498609/edit"
"6a613efb3c7e1590f0498604","Samsung","SM-A037M Galaxy A03s 2021 Premium Edition LTE LATAM 64GB","samsung-sm-a037m-galaxy-a03s-2021-premium-edition-lte-latam-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613efb3c7e1590f0498604/edit"
"6a613efa3c7e1590f0498602","Samsung","SM-A037M/DS Galaxy A03s 2021 Premium Edition Dual SIM LTE LATAM 64GB","samsung-sm-a037m-ds-galaxy-a03s-2021-premium-edition-dual-sim-lte-latam-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613efa3c7e1590f0498602/edit"
"6a613efa3c7e1590f0498603","Samsung","SM-A037M/DS Galaxy A03s 2021 Standard Edition Dual SIM LTE LATAM 32GB","samsung-sm-a037m-ds-galaxy-a03s-2021-standard-edition-dual-sim-lte-latam-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613efa3c7e1590f0498603/edit"
"6a613f143c7e1590f049868b","Samsung","SM-A037U Galaxy A03s 2021 Standard Edition TD-LTE US 32GB / SM-A037T","samsung-sm-a037u-galaxy-a03s-2021-standard-edition-td-lte-us-32gb-sm-a037t","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f143c7e1590f049868b/edit"
"6a6141dc65705bc098ad82c1","Samsung","SM-A037W Galaxy A03s 2021 Standard Edition LTE CA 32GB","samsung-sm-a037w-galaxy-a03s-2021-standard-edition-lte-ca-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141dc65705bc098ad82c1/edit"
"6a61419f65705bc098ad8181","Samsung","SM-A042F/DS Galaxy A04e 2022 Premium Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a042f-ds-galaxy-a04e-2022-premium-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419f65705bc098ad8181/edit"
"6a61419f65705bc098ad8180","Samsung","SM-A042F/DS Galaxy A04e 2022 Standard Edition Global Dual SIM TD-LTE 32GB","samsung-sm-a042f-ds-galaxy-a04e-2022-standard-edition-global-dual-sim-td-lte-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419f65705bc098ad8180/edit"
"6a61419f65705bc098ad817f","Samsung","SM-A042F/DS Galaxy A04e 2022 Standard Edition Global Dual SIM TD-LTE 64GB","samsung-sm-a042f-ds-galaxy-a04e-2022-standard-edition-global-dual-sim-td-lte-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419f65705bc098ad817f/edit"
"6a6141a065705bc098ad8185","Samsung","SM-A042M Galaxy A04e 2022 Standard Edition TD-LTE LATAM 32GB","samsung-sm-a042m-galaxy-a04e-2022-standard-edition-td-lte-latam-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141a065705bc098ad8185/edit"
"6a61419f65705bc098ad8183","Samsung","SM-A042M Galaxy A04e 2022 Standard Edition TD-LTE LATAM 64GB","samsung-sm-a042m-galaxy-a04e-2022-standard-edition-td-lte-latam-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419f65705bc098ad8183/edit"
"6a61419f65705bc098ad8182","Samsung","SM-A042M/DS Galaxy A04e 2022 Premium Edition Dual SIM TD-LTE LATAM 128GB","samsung-sm-a042m-ds-galaxy-a04e-2022-premium-edition-dual-sim-td-lte-latam-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419f65705bc098ad8182/edit"
"6a6141a065705bc098ad8184","Samsung","SM-A042M/DS Galaxy A04e 2022 Standard Edition Dual SIM TD-LTE LATAM 32GB","samsung-sm-a042m-ds-galaxy-a04e-2022-standard-edition-dual-sim-td-lte-latam-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141a065705bc098ad8184/edit"
"6a61419e65705bc098ad817e","Samsung","SM-A042M/DS Galaxy A04e 2022 Standard Edition Dual SIM TD-LTE LATAM 64GB","samsung-sm-a042m-ds-galaxy-a04e-2022-standard-edition-dual-sim-td-lte-latam-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419e65705bc098ad817e/edit"
"6a61419c65705bc098ad8170","Samsung","SM-A045F/DS Galaxy A04 2022 Premium Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a045f-ds-galaxy-a04-2022-premium-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419c65705bc098ad8170/edit"
"6a61418b65705bc098ad8116","Samsung","SM-A045F/DS Galaxy A04 2022 Premium Edition Global Dual SIM TD-LTE 64GB","samsung-sm-a045f-ds-galaxy-a04-2022-premium-edition-global-dual-sim-td-lte-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61418b65705bc098ad8116/edit"
"6a61419c65705bc098ad816f","Samsung","SM-A045F/DS Galaxy A04 2022 Standard Edition Global Dual SIM TD-LTE 32GB","samsung-sm-a045f-ds-galaxy-a04-2022-standard-edition-global-dual-sim-td-lte-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419c65705bc098ad816f/edit"
"6a61419d65705bc098ad8176","Samsung","SM-A045M Galaxy A04 2022 Premium Edition TD-LTE LATAM 128GB","samsung-sm-a045m-galaxy-a04-2022-premium-edition-td-lte-latam-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419d65705bc098ad8176/edit"
"6a61419d65705bc098ad8174","Samsung","SM-A045M Galaxy A04 2022 Premium Edition TD-LTE LATAM 64GB","samsung-sm-a045m-galaxy-a04-2022-premium-edition-td-lte-latam-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419d65705bc098ad8174/edit"
"6a61419d65705bc098ad8175","Samsung","SM-A045M Galaxy A04 2022 Standard Edition TD-LTE LATAM 32GB","samsung-sm-a045m-galaxy-a04-2022-standard-edition-td-lte-latam-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419d65705bc098ad8175/edit"
"6a61419c65705bc098ad8171","Samsung","SM-A045M/DS Galaxy A04 2022 Premium Edition Dual SIM TD-LTE LATAM 128GB","samsung-sm-a045m-ds-galaxy-a04-2022-premium-edition-dual-sim-td-lte-latam-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419c65705bc098ad8171/edit"
"6a61419c65705bc098ad8172","Samsung","SM-A045M/DS Galaxy A04 2022 Premium Edition Dual SIM TD-LTE LATAM 64GB","samsung-sm-a045m-ds-galaxy-a04-2022-premium-edition-dual-sim-td-lte-latam-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419c65705bc098ad8172/edit"
"6a61419c65705bc098ad8173","Samsung","SM-A045M/DS Galaxy A04 2022 Standard Edition Dual SIM TD-LTE LATAM 32GB","samsung-sm-a045m-ds-galaxy-a04-2022-standard-edition-dual-sim-td-lte-latam-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419c65705bc098ad8173/edit"
"6a6141dd65705bc098ad82c7","Samsung","SM-A047F Galaxy A04s 2022 Premium Edition Global TD-LTE 128GB","samsung-sm-a047f-galaxy-a04s-2022-premium-edition-global-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141dd65705bc098ad82c7/edit"
"6a61419e65705bc098ad817a","Samsung","SM-A047F/DS Galaxy A04s 2022 Premium Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a047f-ds-galaxy-a04s-2022-premium-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419e65705bc098ad817a/edit"
"6a61419d65705bc098ad8179","Samsung","SM-A047F/DS Galaxy A04s 2022 Premium Edition Global Dual SIM TD-LTE 64GB","samsung-sm-a047f-ds-galaxy-a04s-2022-premium-edition-global-dual-sim-td-lte-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419d65705bc098ad8179/edit"
"6a61419d65705bc098ad8178","Samsung","SM-A047F/DS Galaxy A04s 2022 Standard Edition Global Dual SIM TD-LTE 32GB","samsung-sm-a047f-ds-galaxy-a04s-2022-standard-edition-global-dual-sim-td-lte-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419d65705bc098ad8178/edit"
"6a61419d65705bc098ad8177","Samsung","SM-A047F/DSN Galaxy A04s 2022 Standard Edition Global Dual SIM TD-LTE 32GB","samsung-sm-a047f-dsn-galaxy-a04s-2022-standard-edition-global-dual-sim-td-lte-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419d65705bc098ad8177/edit"
"6a61419e65705bc098ad817d","Samsung","SM-A047M Galaxy A04s 2022 Premium Edition TD-LTE LATAM 64GB","samsung-sm-a047m-galaxy-a04s-2022-premium-edition-td-lte-latam-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419e65705bc098ad817d/edit"
"6a61419e65705bc098ad817c","Samsung","SM-A047M/DS Galaxy A04s 2022 Premium Edition Dual SIM TD-LTE LATAM 128GB","samsung-sm-a047m-ds-galaxy-a04s-2022-premium-edition-dual-sim-td-lte-latam-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419e65705bc098ad817c/edit"
"6a61419e65705bc098ad817b","Samsung","SM-A047M/DS Galaxy A04s 2022 Premium Edition Dual SIM TD-LTE LATAM 64GB","samsung-sm-a047m-ds-galaxy-a04s-2022-premium-edition-dual-sim-td-lte-latam-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61419e65705bc098ad817b/edit"
"6a613d2a5c8afdabe7954072","Samsung","SM-A102D Galaxy A21 2020 TD-LTE JP SC-42A","samsung-sm-a102d-galaxy-a21-2020-td-lte-jp-sc-42a","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613d2a5c8afdabe7954072/edit"
"6a613d2a5c8afdabe7954073","Samsung","SM-A102J Galaxy A21 Simple 2021 TD-LTE JP SCV49","samsung-sm-a102j-galaxy-a21-simple-2021-td-lte-jp-scv49","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613d2a5c8afdabe7954073/edit"
"6a613c385c8afdabe7953c13","Samsung","SM-A102N Galaxy A10e 2019 TD-LTE KR","samsung-sm-a102n-galaxy-a10e-2019-td-lte-kr","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c385c8afdabe7953c13/edit"
"6a613b575c8afdabe7953a08","Samsung","SM-A102U Galaxy A10e 2019 LTE US / SM-A102A","samsung-sm-a102u-galaxy-a10e-2019-lte-us-sm-a102a","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613b575c8afdabe7953a08/edit"
"6a613e0cdb996628361d6d38","Samsung","SM-A102U Galaxy A10e 2019 LTE US / SM-A102R4","samsung-sm-a102u-galaxy-a10e-2019-lte-us-sm-a102r4","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613e0cdb996628361d6d38/edit"
"6a613bb7e8eece465f0c6e1a","Samsung","SM-A102U Galaxy A10e 2019 TD-LTE US / SM-A102P","samsung-sm-a102u-galaxy-a10e-2019-td-lte-us-sm-a102p","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613bb7e8eece465f0c6e1a/edit"
"6a613e0cdb996628361d6d39","Samsung","SM-A102U Galaxy A10e 2019 TD-LTE US / SM-A102T","samsung-sm-a102u-galaxy-a10e-2019-td-lte-us-sm-a102t","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613e0cdb996628361d6d39/edit"
"6a613bb7e8eece465f0c6e19","Samsung","SM-A102U Galaxy A10e 2019 TD-LTE US / SM-A102V","samsung-sm-a102u-galaxy-a10e-2019-td-lte-us-sm-a102v","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613bb7e8eece465f0c6e19/edit"
"6a613bb7e8eece465f0c6e18","Samsung","SM-A102U1 Galaxy A10e 2019 TD-LTE US","samsung-sm-a102u1-galaxy-a10e-2019-td-lte-us","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613bb7e8eece465f0c6e18/edit"
"6a613af75c8afdabe7953877","Samsung","SM-A105F/DS Galaxy A10 2019 Global Dual SIM TD-LTE 32GB","samsung-sm-a105f-ds-galaxy-a10-2019-global-dual-sim-td-lte-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613af75c8afdabe7953877/edit"
"6a613baee8eece465f0c6deb","Samsung","SM-A105FN/DS Galaxy A10 2019 Global Dual SIM TD-LTE 32GB","samsung-sm-a105fn-ds-galaxy-a10-2019-global-dual-sim-td-lte-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613baee8eece465f0c6deb/edit"
"6a613bafe8eece465f0c6ded","Samsung","SM-A105G/DS Galaxy A10 2019 Dual SIM TD-LTE APAC 32GB","samsung-sm-a105g-ds-galaxy-a10-2019-dual-sim-td-lte-apac-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613bafe8eece465f0c6ded/edit"
"6a613c055c8afdabe7953b07","Samsung","SM-A105M Galaxy A10 2019 LTE-A LATAM 32GB","samsung-sm-a105m-galaxy-a10-2019-lte-a-latam-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c055c8afdabe7953b07/edit"
"6a613df3db996628361d6cb2","Samsung","SM-A105M/DS Galaxy A10 2019 Dual SIM LTE-A LATAM 32GB","samsung-sm-a105m-ds-galaxy-a10-2019-dual-sim-lte-a-latam-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613df3db996628361d6cb2/edit"
"6a613baee8eece465f0c6dec","Samsung","SM-A105N Galaxy A10 2019 TD-LTE KR 32GB","samsung-sm-a105n-galaxy-a10-2019-td-lte-kr-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613baee8eece465f0c6dec/edit"
"6a613c055c8afdabe7953b04","Samsung","SM-A107F Galaxy A10s 2019 Standard Edition Global TD-LTE","samsung-sm-a107f-galaxy-a10s-2019-standard-edition-global-td-lte","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c055c8afdabe7953b04/edit"
"6a613c045c8afdabe7953b03","Samsung","SM-A107F/DS Galaxy A10s 2019 Premium Edition Global Dual SIM TD-LTE","samsung-sm-a107f-ds-galaxy-a10s-2019-premium-edition-global-dual-sim-td-lte","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c045c8afdabe7953b03/edit"
"6a613b675c8afdabe7953a5f","Samsung","SM-A107F/DS Galaxy A10s 2019 Standard Edition Global Dual SIM TD-LTE","samsung-sm-a107f-ds-galaxy-a10s-2019-standard-edition-global-dual-sim-td-lte","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613b675c8afdabe7953a5f/edit"
"6a613c055c8afdabe7953b06","Samsung","SM-A107M Galaxy A10s 2019 Standard Edition LTE LATAM","samsung-sm-a107m-galaxy-a10s-2019-standard-edition-lte-latam","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c055c8afdabe7953b06/edit"
"6a613c055c8afdabe7953b05","Samsung","SM-A107M/DS Galaxy A10s 2019 Standard Edition Dual SIM LTE LATAM","samsung-sm-a107m-ds-galaxy-a10s-2019-standard-edition-dual-sim-lte-latam","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c055c8afdabe7953b05/edit"
"6a613cbd5c8afdabe7953e83","Samsung","SM-A115F Galaxy A11 2020 Global TD-LTE 32GB","samsung-sm-a115f-galaxy-a11-2020-global-td-lte-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613cbd5c8afdabe7953e83/edit"
"6a613c625c8afdabe7953cf2","Samsung","SM-A115F/DS Galaxy A11 2020 Global Dual SIM TD-LTE 32GB","samsung-sm-a115f-ds-galaxy-a11-2020-global-dual-sim-td-lte-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613c625c8afdabe7953cf2/edit"
"6a613cbd5c8afdabe7953e84","Samsung","SM-A115F/DSN Galaxy A11 2020 Global Dual SIM TD-LTE 32GB","samsung-sm-a115f-dsn-galaxy-a11-2020-global-dual-sim-td-lte-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613cbd5c8afdabe7953e84/edit"
"6a613cbe5c8afdabe7953e86","Samsung","SM-A115M Galaxy A11 2020 LTE LATAM 32GB","samsung-sm-a115m-galaxy-a11-2020-lte-latam-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613cbe5c8afdabe7953e86/edit"
"6a613df5db996628361d6cc0","Samsung","SM-A115M Galaxy A11 2020 LTE LATAM 64GB","samsung-sm-a115m-galaxy-a11-2020-lte-latam-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613df5db996628361d6cc0/edit"
"6a613cbe5c8afdabe7953e85","Samsung","SM-A115M/DS Galaxy A11 2020 Dual SIM LTE APAC LATAM 32GB","samsung-sm-a115m-ds-galaxy-a11-2020-dual-sim-lte-apac-latam-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613cbe5c8afdabe7953e85/edit"
"6a613e0ddb996628361d6d3d","Samsung","SM-A115U Galaxy A11 2020 LTE US 32GB / SM-A115R4","samsung-sm-a115u-galaxy-a11-2020-lte-us-32gb-sm-a115r4","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613e0ddb996628361d6d3d/edit"
